text,label
"liked the top

Well, I bought this because i thought the top was fun. I am 53 and weigh 125 and I purchased a medium. I wasn't sure about the bottoms and they are a little weird. They fit but the cut is just sorta awkward. Not very flattering on me...but they might be flattering and someone younger. They are cheeky which was fine, it's the weird strap that makes it odd. The top is pretty loose and the bottoms are snug. Bigger bottoms might fit better but then the tops would literally fall off of me. For the price, I am going to keep because I pared the top with different bottoms and it's adorable.",1
"Great to keep you cool

Vacation must have if going to a warm location and you will be out walking in the heat!",2
"Worth every penny

Takes alot of the mess out of greasing fittings. Positive locking works perfect. I Definatly recommend this. Not great in tight places though",2
"Great texture

Great flavor and texture",2
"Five Stars

Seem just fine, good pens as part of it.",2
"As usual works great.

Just changed out my black ink and put this one in. As usual works great.",2
"90% happy

Ok for trimming not so good for shaving",2
"Looks good.. Drilled some extra drain holes

Looks good..Drilled some extra drain holes.",2
"Great Product

Just received and it works as claimed. Price was great too. I highly recommend to anyone that has heavy gas cans that has trouble lifting.",2
"Poor exterior quality

Outside plastics look cheaply made",2
"Pillow case that give you better skin and less hair breakage? Yes, Please!!

I love, love, love this pillow case. I have had it for a few months now and it has held up beautifully. I bought a silk pillow with the intention of the promised improvement to my skin and hair. Though, it hasn’t been a miracle cure for hair breakage, I have noticed an improvement in my skin and hair. It also features a zipper closure, which keeps the pillow case from slipping off. The only set back is that you have to take special care when washing, but it is definitely worth it. I also get extremely hot when I sleep and this pillow case has made sleeping much cooler.",2
"This is a great feature.

I tested with items that I have weights for, and the scale was right each time. I did have to play around a bit to zero out after placing a bowl on the scale. This is a great feature..",2
"Its ok

This sits on a stand I picked it up by the stand and the stand broke",2
"So much fun!

Love this author. Book is an easy but fun read. Make sure you read the entire trilogy.",2
"Great headphone stand

I use this to hold my headphones when I’m not wearing them, and it’s also an interesting conversation piece.",2
"Well made and true to color but does not stand up

This is the perfect size and made very well. It just takes a long time to actually hold a shape after unpacking. It does not stand up as shown which is to be expected with it being packed for shipped. It’s very thick and durable and true to color.",2
"It is confortable

I love it, it is confortable and easy used",2
"Fits perfectly

I love my hat. It seems to be of great quality and it looks really cute.",2
"Super thick and Super Versatile

This wig comes nicely packaged with a wig cap and is super thick; which is crazy considering the price. Such a great deal since it can easily be styled for just about any Harley look.",2
"Great Tongs!

These tongs are amazing! They have a great feel to them and are extremely sturdy! The silicon tips are easy to clean and hold up to high heat with no melting whatsoever. These tongs have a nice weight to them so they are not going to bend when picking up heavier things, such as a heavy pieces of meat. I like that they close and open by pulling/pushing the tab on the end of them. These are well made sturdy tongs and I would recommend them to anyone who is looking for a nice sturdy well built set of tongs!",2
"Four Stars

5 stars if you put what it is for on the plan when you send it",2
"It is a beautiful die and I will use it

Didn't realize that the cutting edge did not go all the way around. It is a beautiful die and I will use it.",2
"good hold

easy to work with and mold. good lasting hold and a great smell",2
"Good cotton panties

Really comfortable panties, well fitted, i wish we had more color options than just the basics",2
"Great case.

Really like this case. Fits perfect and seems to be of good quality. Perfect for protection whilst still looking clean and classic. Great case.",2
"In a good way.

Fit as expected. Unexpectedly heavy. In a good way.",2
"Adorable!

Very neat for my First Graders but a little hard to use. They don't mind because this stuff is so popular right now. I use it in my spelling center so they can practice using their spelling words and they have had a blast. Gave 4 stars due to a few spots that have a flaw and it's a little hard to flip on one part of it, where the flaws are, but they love it anyway.",2
"Purple is much better in person than pictured

I'm very happy with this bag. I was hesitant to purchase because the purple in the product picture is very saturated, but I gave it a shot based on the review photos. The purple is perfect, much better in person. The bag is small but it holds the cases for my .40 and 380, plus plenty of boxes of ammo. There's a divider in the middle compartment that keeps the ammo boxes in place. There are 4 pockets around the outside that are spacious, and there's plenty of room in one pocket to hide my extra necessities. The bag is well made and I'd highly recommend it to any person looking for color instead of a basic black bag.",2
"A bit small.

Works fine, but the size: A biggish salad for one or 2 small side salads. Really a bit too small for two, whereas the regular size version is a bit too big. I am goldilocks and I can't find a salad spinner sized to suit...",2
"Almost Perfect.

Great! Blu Ray came in good condition. Although I prefer the cardboard packaging like a couple years ago.",2
"Decent

I believe it did work a little but the tablets are hard to intake.",2
"Smells very good. My second time purchasing this cologne

Smells very good. My second time purchasing this cologne. Obviously just expensive as you are paying for the name Versace.",2
"Quality power.

The switch mechanism is well designed. Comfortable to hold & operate for longer grinds & cuts. A bit of a process to remove the guard when necessary.",2
"Enjoyable

Enjoyable read will more than likely purchase other books by this author.",2
"Good build quality, a bit unwieldy

The material and construction of it is top notch, just a bit large and awkward to grasp and use for a man with fairly short hair to use.",2
"Excellent Value

Really soft and not too heavy. My only criticism is that I would have liked it to be a bit wider. It's probably fine if you just have one person in the bed, but once you get 2 bodies underneath it there's not a lot of extra comforter on the sides. But it's very durable. I bought this as a quickie replacement after a cat puke incident with my old comforter and I'm happy with the purchase.",2
"Five Stars

loved it. Reasonable price with quality.",2
"I think it works.

I take it to help with my cholesterol levels. Seems to be helping.",2
"Comfy, cute, and sturdy double handle leash

I love the padded handle and that it came with the poop bag holder. However, I wish it would have also come with bags in the holder.",2
"great price and easy to use

Tags are a convenient size, easy to use, and are a great price. Arrived quickly.",2
"Great product

Caused me to break out a bit whenever I would take this. Great product though",2
"Different hair styles

I ordered these for my 3 year old niece and my sister has learned a lot of different hair styles.",2
"pretty to wear once in awhile

It is pretty, however, I only gave it a 4 star because, of the sizeing. This ring runs one whole size off. If you wear a size 6 then by all means order a size 7. It does not look like diamonds maybe because, it is not diamonds but, as for costume jewelry it is nice. Will it turn at some point? Probably but, check the price you get what you pay for. All in all not a bad ring.",2
"Resulting smell of the bag not pleasant

Took away the dog smell, but the resulting smell from the bag is not particularly pleasant. I expected no smell when I used the product.",2
"Read before visiting the battle field.

Good read, takes you to the moment!",2
"Does the job

Bought this backpack to use a personal item on Spirit Airlines. Mission accomplished. It's pretty well organized with a okay quality for the price.",2
"While the hole punches are adjustable, you can only ...

While the hole punches are adjustable, you can only slide the top 3 and bottom 3 as a unit. They dont move individually.",2
"Great case!

I've only had the case for a few days, but so far so good. It works just like it was described, and it seems to give my phone plenty of protection.",2
"Good up til about 5 months old

Works wonderfully until your baby knows how to push their feet against the bath tub floor lol.",2
"These work great to clean the inside of bombillas para mate.

Brushes work as depicted and advertised by the seller.",2
"Four Stars

while i like this it is kinda slow to pop",2
"Flimsy material but priced accordingly

Haven't installed it yet, material seems a little flimsy but for the price, it's great.",2
"Made well

This Betsy Ross is made very well. I fly it with pride. It's the first United States Flag!! Proud to be an American!!!",2
"Getting torn to shreds

Been in the house for a while and its getting torn to shreds... cat seems to like it. Good bargain too.",2
"love these products

I love the Zagg products as they have never let me down, both with quality and the look",2
"Best curly hair

This wig is by far the best wig ive gotten that was curly ... The hair is pretty an very soft ... Doesnt tangle or mat up very little shedding no smell to nothing .... The issue I had was they did send a 16inch like I requested. They sent me a 10 inch curly maybe 12 inch ... It took to bleach and coloring very well OVER all the wig is a great wig if you like THAT curly hair .... I would buy this hair again",2
"Great quality

Much better than original housing!",2
"Value for money

My car was suddenly stopped on the road. Urgently needed the device. The tester was inexpensive, easy to use; I was very satisfied.",2
"Looks good on truck

Good looking plate, easy to put on and good quality. Kinda pricey but happy with the purchase.",2
"Not very sturdy material. A heavy pie would have to go ...

Not very sturdy material. A heavy pie would have to go on the bottom, but it gets the job done.",2
"Great product. Finally removed the stubborn tarnish from my ...

Great product. Finally removed the stubborn tarnish from my me & ro ankle bracelets. Easy to use and fast. Recommended it to everyone",2
"Great to add taste to smoothies and other dishes

Very pleasant taste. Great to add taste to smoothies and other dishes.",2
"I love the design

I love the design. It is beautiful. But the cut doesn't really fit in and requires quiet a while to install. The bottom 4 corner patches leave black stains on other stuff, so just be aware.",2
"Really loud!

I like these alarms, I gave one to my daughter, one to my granddaughter and kept one for myself. The noise is REALLY loud and it's easy to pull the cord and set it off, but not so easy that I'm worried that I'll set if off by accident.",2
"Would recommend

lasted longer than the original Lava Lamp bulb I was using..",2
"Almost to good...

I love this Mic for recording rap and pop vocals, but be extremely careful on how your using it with your home studio setup. Its almost to sensitive. You can literally hear birds chirping outside and the sound of the air circulating in the room. Can be a good thing or a bad thing, as long as you make sure you plan ahead and make the correct setting adjustments and use a high pass filter. Some great plug ins that can help with that as well. Also, make sure this is the right mic for you in terms of the type of vocals you plan on recording. I use it for pop and rap vocals, which to me sound great, but others have advised against.",2
"Not exactly hypo allergenic.

Still have eye irritation when using but not as bad as the store brands.",2
"Works well, but you'll need to stabilize the bottom

It keeps my leash chewing dog in the back seat. I had to add an extra bungee cord in the middle bottom to stablize it. Otherwise it is only attached to headrests and the dog would be able to squeeze underneath the middle by pulling it back. I put it around the center console and it works perfectly.",2
"If your reading this that meaning your getting married... So congrats!!

I'm 5'9 and it was longer then I expected which isn't a bad thing but I did alter it to fit the length I desired to work with my dress!! It's simple and I love it!",2
"Everything tasted great.

I have only used some of the products to date. I have given some to my daughters. The ones I have used worked out very well for us. I am very pleased with the product.",2
"works well!

This bey comes in three parts (top, center, and bottom) and is meant to explode (hence beyblade BURST). Good quality, and comes with a string launcher (launcher with retractable string pull). This beyblade ONLY WORKS with included launcher or any other LEFT spinning launchers (but be careful not to over pull the string, it WILL break! It can be repaired with a phillips head screwdriver, so dont worry if it does). It is the ONLY left spinning beyblade released atm which is good for competitions. It is meant to steal the opponents spin. Stickers are included to apply yourself. This bey looks incredible, but takes a while to get used to.",2
"Adorable

The socks are adorable-the only thing is the glitter on the bottom was not as bright as the picture. The glitter writing was dull.",2
"Love these! Shoes but not!

Love these! Our son is 4 months old and although he is in the slightly larger size for his age I went ahead and got a bigger size and went with the 12-18 month size. It’s not like he is using them to walk around so even though they are a little bigger the size works out... then I won’t have to buy a new pair when he out grows them next month lol. They are like shoes but not. They work out great when he’s in his exersaucer. It’s a little chilly out right now so they work out great for the season! I can wait till he starts walking... when that time comes this will probably work out great! The buttons and elastic do great at holding them on his feet",2
"Super comfortable

Took it on vacation--held my wallet, sunglasses, jacket, snacks, and water.",2
"I love this book

I love this book. I've given 5 copies already to my nieces and nephew and even my mother. Why didn't I know about this 20 years ago? I'm now loving the podcast. I highly recommend this book.",2
"Perfect for home espresso bar

Well packed. Arrived in a nice box suitable for gifting. Look great in my home coffee bar. Unfortunate that people are leaving negative reviews on this product based on the size which is clearly listed in the description. If you are looking for a regular sized coffee mug, this is not what you are after. These are small espresso cups. Don't down vote a product because you ordered it without understanding what you were ordering.",2
"Better size options would be gr8

My hair is about two feet long and I have a pretty big head. A couple of the reviews on here sounded promising that the towel would be able to hold all my hair. Unfortunately, it does not. About 6 inches still hangs out (and even then that's not covering the roots of my hair very well). HOWEVER, it dries my hair REALLY well. Like so well, that the hair that doesn't fit in the towel doesn't bother me once I take all my hair out of the towel. I've only used it twice now, so I can't yet comment on if it is keeping my hair strong, but so far my hair doesn't feel worse. If they ever sell a normal size of this towel I'll definitely buy it.",2
"Great massager

Love this tool so much! It’s lightweight to easy to self massage. I particularly love massaging my face and head.",2
"Exactly what I needed

Love the color and the field is nice. Really good quality for the price. I would buy again.",2
"Works

It’s a good price for how many you get. They work as stated. I did receive one that didn’t work but not a big deal.",2
"Best carryon solution I have found

This bag fits nicely under the seat or at your feet in the car. It has multiple pockets for easy access to your phone, water bottle, etc. The interior of the bag holds make-up, medical supplies, books, etc. It's deceivingly ""large"" due to it's configuration and pockets. I am not searching or fumbling for items, therefore, not annoying the person sitting next to me. Best of all it has a built-in strap at the back, so it slides right on top of another suitcase or carry-on.",2
"Good all over color but does require reapplication if you ...

Good all over color but does require reapplication if you want to maintain any sort of volume. Color lasts fairly well though.",2
"Four Stars

AS EXPECTED. THANK YOU",2
"A gift for my daughter she will love this she always uses these little cross body bags ...

A gift for my daughter she will love this she always uses these little cross body bags when she’s out and about and Black goes with anything",2
"Fun but

This game is very confusing , but I love it.",2
"Very good light from them

Big strand of lights! Very good light from them. Plan on using them at my son’s wedding coming up soon!",2
"Patch covers

I've been buying these for years, lately they seem to come off easier",2
"the price

like it very nice to work with it",2
"Pants

Loved the way they fit and looked",2
"Good!

I like quality, although the color is between grey and navy.",2
"I recommend this to a friend.

I really like this cable. Worked perfectly on my car. This is what i was looking for it.",2
"Great Bag, While it lasted

I had the bag for about 3-4 months before it broke (but I am pretty rough on bags). It was perfect while it lasted. 100% would buy again.",2
"Be careful of packaging!

I love this product but it did not travel well in this packaging! Just a warning/something to consider",2
"Five Stars

Great on dark clothes- less lint and pet hair stuck on clothes.",2
